Date,Open,High,Low,Close,Volume
2024-11-29,85.73469492402786,86.1817350580892,85.49173784587745,85.74441528320312,1649500
2024-12-02,86.0651135844253,86.09426724769038,84.3061066991232,84.43244171142578,3358500
2024-12-03,84.70456524613807,84.89892795655146,82.955271194569,83.30513000488281,3680500
2024-12-04,83.11075630205895,83.4314614334505,82.25555003280996,82.97470092773438,2319400
2024-12-05,83.16906540274208,83.92709026954992,82.80948627243983,83.46060943603516,3165000
2024-12-06,83.5577977979905,84.063145235308,82.63455649412826,82.81920623779297,1844100
2024-12-09,83.03300938150804,83.17877768977203,79.57329571430436,79.96202850341797,4885100
2024-12-10,79.9620210755769,80.15639115930888,78.2321681098954,79.4372329711914,3914300
2024-12-11,79.73851672405301,79.73851672405301,77.71711203638966,78.06697082519531,4444500
2024-12-12,80.17583934339903,82.2944254553546,79.72879918952279,80.87555694580078,6721800
2024-12-13,80.93385439390497,81.06019680997449,80.08836857294017,80.65202331542969,4426900
2024-12-16,80.23413586953377,80.62286864235891,79.61216639879792,80.40906524658203,3327400
2024-12-17,79.68991548978366,79.93287254920372,78.62090591122755,78.96104431152344,3041800
2024-12-18,78.80554337781203,79.49554790876616,76.50231534171145,76.57034301757812,4356200
2024-12-19,77.27978212794179,78.34879917532248,76.80358834331129,77.85316467285156,5072500
2024-12-20,77.6102050057901,80.0009016223793,77.24091293824681,79.06794738769531,8296400
2024-12-23,78.92217453909477,79.49555708569969,78.58203612049599,79.40808868408203,2276900
2024-12-24,79.40808842232235,80.1175263340282,79.1554109917127,79.93287658691406,1075900
2024-12-26,79.34978306554315,80.52569443196217,79.21372769517808,80.41879272460938,1503400
2024-12-27,79.66076585293202,80.78808281006643,79.66076585293202,79.93287658691406,1618000
2024-12-30,78.98047811207752,79.7870973339105,78.58203238763518,79.2137222290039,1884300
2024-12-31,79.45668856504156,79.94260274366799,79.31091282856124,79.57330322265625,1795200
2025-01-02,79.93288049856574,80.48682235255482,79.10682789727838,79.47611999511719,2129600
2025-01-03,79.8551307994734,80.35076531577167,79.16513358611702,79.89400482177734,2513200
2025-01-06,80.24386085178736,81.64329594881426,79.57329696538507,79.6801986694336,3323600
2025-01-07,80.17582461829342,80.8463884331829,79.42752018421868,79.82596588134766,2745000
2025-01-08,79.66076386599079,80.67146614875851,78.58203390142432,80.48681640625,4071300
2025-01-10,79.96202989255957,80.05921123791094,77.80456991923677,77.98921966552734,3814600
2025-01-13,77.78513365106745,79.73851050035842,77.49358221166483,79.60245513916016,3616500
2025-01-14,79.68992095390455,81.56554987781271,79.58301924727287,81.46836853027344,3971500
2025-01-15,82.74146710184152,83.25653495332827,82.43048231899319,82.53738403320312,4415600
2025-01-16,82.44019369396463,83.54807732552214,82.11948858628713,83.47032928466797,3680500
2025-01-17,83.84934433506095,84.92807433861107,83.4508985885438,84.33525848388672,5173300
2025-01-21,84.61709146472018,85.60835308804126,84.32554000314603,84.43244171142578,3107800
2025-01-22,84.3449760679599,84.3449760679599,83.20793877658693,83.343994140625,3624900
2025-01-23,83.21765567831942,84.74342583141531,83.15934835223347,84.31582641601562,3399800
2025-01-24,84.46160560145206,85.17103614606302,83.44118286642745,83.60639190673828,3620900
2025-01-27,83.81046770287124,84.57821292383743,83.45089598919554,84.51018524169922,4120900
2025-01-28,84.50046931225654,85.46258468580707,83.22737658788331,83.26625061035156,3587800
2025-01-29,83.2759620243664,85.17102407574731,83.02328461269532,84.1991958618164,3980000
2025-01-30,84.77258076473413,85.09327844942482,84.1408909248943,84.54905700683594,2224000
2025-01-31,84.16033697259748,85.04470436519402,83.80076521405962,84.0728759765625,2992800
2025-02-03,82.31384359583436,83.34398650490859,81.09905837503125,83.08158874511719,3240500
2025-02-04,82.98868131507749,84.04499162019121,82.72460746981498,82.77350616455078,3079900
2025-02-05,82.79307052855353,83.15494922058356,81.96171810860636,83.13539123535156,5320100
2025-02-06,81.43356208876341,82.6072352029091,79.4089711165415,81.83456420898438,8419200
2025-02-07,82.0008318114887,82.85174965516906,81.08145729037354,82.0790786743164,4184800
2025-02-10,81.9225907204692,82.30403484134492,80.5924239279683,81.25750732421875,3656600
2025-02-11,80.95430840623756,81.76610285995369,80.65111112483861,81.34553527832031,2206800
2025-02-12,80.78803101012268,81.2770626838668,79.9566786571639,80.9151840209961,2590400
2025-02-13,81.0032109002918,81.20860331988958,79.60457993271798,80.53373718261719,2884500
2025-02-14,80.7391357289985,81.68785094801333,79.80997103243406,79.90777587890625,4290200
2025-02-18,80.27945204132122,80.63155549025939,79.4969982743404,80.62177276611328,4089700
2025-02-19,80.23053960772253,81.50202501411437,80.20119889961114,81.24772644042969,2818600
2025-02-20,81.03255247744696,81.24772762277054,80.02514835346075,80.92496490478516,2774400
2025-02-21,80.9445365225557,81.22817583010232,78.87103923740393,79.23292541503906,3282800
2025-02-24,79.83932033806525,80.54352724775136,79.36985403962936,79.42853546142578,3079100
2025-02-25,79.99581030555053,80.76848132489685,79.50677858156162,80.39681243896484,3255700
2025-02-26,80.7097894114361,81.6487368528051,80.46527355862851,80.72935485839844,2405100
2025-02-27,81.17926062864031,83.15494537510375,81.17926062864031,82.20623016357422,3057800
2025-02-28,82.93000496775934,84.31885334531938,82.48009665370606,84.28951263427734,4838800
2025-03-03,84.837224763608,85.47296752249399,83.01802608102706,83.82003784179688,3117100
2025-03-04,82.62680202816688,82.83219445346671,79.36984900834427,79.7708511352539,4372600
2025-03-05,79.69261101887196,81.648737865597,79.63392213928863,81.23794555664062,3145000
2025-03-06,80.23053977208137,81.2183858987008,79.35028121677848,80.41637420654297,3043100
2025-03-07,79.99581616373143,80.81738593842195,78.94928849623807,80.44572448730469,3131900
2025-03-10,78.01034040262132,78.72432251987999,76.40631699213986,77.44306182861328,4364800
2025-03-11,76.95403044144709,77.80494830602431,76.2889470151415,76.72907257080078,3802800
2025-03-12,77.38438041131303,78.04946383483205,76.48455639452962,77.44306182861328,3223700
2025-03-13,77.69736499737432,78.15705602546961,75.94663047817609,75.99552917480469,4207600
2025-03-14,76.69973595758233,78.86125534298671,76.15202279915432,78.64608764648438,2818600
2025-03-17,78.3917794690493,80.7489082765499,78.18638705975074,80.3576889038086,2744800
2025-03-18,80.5044066078824,81.12059140626955,79.7317355252604,79.84910583496094,2963400
2025-03-19,80.1229612778603,81.66830342090411,79.7806405403588,81.1988296508789,2677600
2025-03-20,80.44571974555896,81.85413351862022,80.3772556017036,80.90541076660156,2328200
2025-03-21,80.26967488532911,81.00322254449638,79.59480865104477,80.55331420898438,5702000
2025-03-24,81.59983406414395,82.62680367312005,81.37487618698555,82.33338165283203,2971900
2025-03-25,82.6268027139411,83.13539241956678,81.47268755598819,81.90303039550781,3217500
2025-03-26,82.41162992290546,83.12561207597953,81.69764030779932,82.0888671875,2998400
2025-03-27,82.06930746408514,82.23557645927771,81.0129971498642,81.2281723022461,3022400
2025-03-28,80.70979620413146,81.15971197775107,76.73886080818454,77.49197387695312,6414600
2025-03-31,76.66061222822711,78.93950190825646,76.30850878144008,78.52871704101562,5392300
2025-04-01,78.48958974521433,79.72195174833986,77.70713602150853,79.37963104248047,3249800
2025-04-02,78.04946488080009,80.91519103586336,78.04946488080009,80.68045043945312,3205700
2025-04-03,76.66061497599223,77.51153291323256,74.08831063946202,74.24480438232422,6198900
2025-04-04,71.25191861975802,71.7996392088718,66.4105076779377,67.55484008789062,8886800
2025-04-07,65.7160784714243,69.76526011863501,63.77950976700428,67.81890869140625,9179800
2025-04-08,70.89982383398053,71.73117634950404,65.84323712957635,66.91910552978516,6038700
2025-04-09,66.40072095983963,74.28390925909856,65.36397618536513,73.58948516845703,7865800
2025-04-10,71.56489513342902,72.08326752662833,67.77979465974947,69.55008697509766,5153300
2025-04-11,69.18820713897122,70.068465746242,67.45703809636537,69.83373260498047,3904700
2025-04-14,71.43776104316656,72.23977283834809,70.63574924798505,71.3497314453125,2891700
2025-04-15,71.41818750613487,72.32778678344617,70.96827922925414,71.114990234375,2353000
2025-04-16,70.79222728044189,71.68226856972971,69.59899618243267,70.12714385986328,4293700
2025-04-17,70.71399547256758,71.8485452753784,70.33255129677465,70.95851135253906,2739200
2025-04-21,70.21518246798564,70.69443151346182,68.09278637598706,68.85567474365234,3396200
2025-04-22,70.54770861419192,71.67248298883307,69.56964523833551,71.48664855957031,3847100
2025-04-23,73.11024174822484,75.25220305819693,72.38647689587219,72.6114273071289,3673900
2025-04-24,72.61141942592602,74.5284226545391,72.14195320693518,74.19588470458984,2091600
2025-04-25,73.64818358888152,73.90247472295216,72.75814223353763,73.54059600830078,3030300
2025-04-28,74.00028283729749,75.04681041092047,73.85357183011016,74.27413940429688,4129500
2025-04-29,73.92203685655217,74.92944100951294,73.60905685308832,74.74360656738281,2510800
2025-04-30,72.93419054893823,73.86334783373857,71.63336438059224,73.71664428710938,3667000
2025-05-01,74.68492569608074,75.55540157028392,73.1298009291348,74.10786437988281,3267100
2025-05-02,75.37934643569457,76.4356567055352,74.60667544916477,76.10311126708984,3359000
2025-05-05,75.2619754449258,76.44543872236454,75.2619754449258,75.7118911743164,2836800
2025-05-06,75.16801140510964,76.22227472007626,74.83300784259859,75.29609680175781,2905000
2025-05-07,75.82815484138318,76.49815443918021,74.80344913197656,75.61138916015625,3665300
2025-05-08,76.45873809181384,77.76917963384759,75.91683143231572,76.44888305664062,4083100
2025-05-09,76.91198115577514,77.38492517701307,76.54742749998628,76.70507049560547,2371400
2025-05-12,79.05992175640212,79.85801433478625,78.9219813141511,79.45404052734375,3536100
2025-05-13,79.39491313356896,80.65608699288977,79.39491313356896,79.96638488769531,2518200
2025-05-14,79.95653373975428,80.13388679216752,78.56726690965233,78.77417755126953,2561300
2025-05-15,78.33079954178118,79.37520779683759,77.94653584351741,79.27667999267578,2512000
2025-05-16,79.30623941842286,79.88756625565959,78.7840352788038,79.64124298095703,2976500
2025-05-19,79.11903966164836,79.90726963855509,78.82344872206467,79.68065643310547,1999500
2025-05-20,79.50330383999406,79.8974150721685,78.93183202927527,79.14859771728516,2251200
2025-05-21,78.68550705751757,79.04021317259438,76.70506583453708,76.75433349609375,2987800
2025-05-22,76.99080453450583,77.19771518962929,75.90698359553956,76.51786804199219,2410200
2025-05-23,74.83300675817613,76.37991660009726,74.82315923970805,76.07447814941406,2958700
2025-05-27,77.09918649878072,77.9268291098136,76.46859950451095,77.86771392822266,3300600
2025-05-28,77.85785295088328,78.21255904774111,76.6558017528533,76.84300231933594,2661700
2025-05-29,77.46374995013501,77.86771623160593,76.71492505334263,77.7002182006836,2391400
2025-05-30,77.47359180849274,77.87756557763679,76.9021275378545,77.42433166503906,4359400
2025-06-02,76.98095105636457,77.52286529541016,76.20256856627645,77.52286529541016,1989500
2025-06-03,77.4637478347786,78.44904095521348,76.6163951498294,78.15345001220703,3195800
2025-06-04,78.41946728872054,78.90226627741932,77.64109242365339,77.65093994140625,2235500
2025-06-05,77.74948354399177,77.91698156991404,76.87256575322066,77.40462493896484,1906100
2025-06-06,78.52785773209577,78.95153406939262,78.05492124969315,78.75447845458984,1943000
2025-06-09,78.97124744044062,78.97124744044062,78.00565684631098,78.44904327392578,1937900
2025-06-10,78.34065844501484,78.5180115081378,77.7691866285975,78.26183319091797,2199500
2025-06-11,78.28153285369388,78.57712378704137,77.42433267792755,77.74948120117188,2418800
2025-06-12,76.93168765696372,77.83815551196484,76.56712650090921,77.82830047607422,2264300
2025-06-13,76.82330201326131,77.39477379904767,75.92668170964589,76.21241760253906,3450700
2025-06-16,76.80359236468976,77.47359195790672,76.53756654139595,77.24697875976562,3220100
2025-06-17,77.00066144852796,77.5819808008346,76.26169158341193,76.70507049560547,2350800
2025-06-18,76.78389096734027,78.09433258394685,76.76418841306193,77.394775390625,2298500
2025-06-20,77.97608899339623,78.47859053835745,77.473587448435,78.04505920410156,6575400
2025-06-23,77.64110520004691,78.54757311695823,76.59668932281481,78.45889282226562,2383900
2025-06-24,78.80375023655536,79.3653670370121,78.439189061203,78.48845672607422,3174400
2025-06-25,78.52786017631449,78.68551068681556,77.47359681820645,77.94654083251953,3232300
2025-06-26,78.15344775154114,78.90227260622433,77.91697951429002,78.7840347290039,3337300
2025-06-27,79.06976567023189,79.67079502000381,78.58697419026714,79.18800354003906,3643600
2025-06-30,79.12889132088257,79.35551205538027,78.81359781018378,79.23727416992188,2901600
2025-07-01,79.17815539614269,80.49844456321493,79.05991751604476,79.89741516113281,2681600
2025-07-02,79.88756771128912,80.04521070103249,77.99580673122928,78.97124481201172,3096800
2025-07-03,79.28653701686824,80.0747669871222,78.84315061123495,79.4638900756836,1617800
2025-07-07,79.2175616369513,79.7594682967053,77.80859229408806,78.0155029296875,2495600
2025-07-08,78.32095117582622,79.25698418804762,77.8972748163806,78.48845672607422,2866000
2025-07-09,78.76433541609957,78.87271826204777,76.99080477075623,77.0893325805664,2648300
2025-07-10,77.12874219795016,77.5327159747537,76.71492090258293,77.21742248535156,2789000
2025-07-11,76.54742634573664,76.961247659836,76.07448233163016,76.5572738647461,2331800
2025-07-14,76.30109957509335,76.93168655363215,76.13359403611449,76.75433349609375,2125200
2025-07-15,76.36021664637602,76.85286320538489,75.04977499528681,75.08918762207031,2659400
2025-07-16,75.42418742167264,75.67051068886663,74.1827160502019,75.46359252929688,2776000
2025-07-17,75.09904254512915,76.37007156752347,75.09904254512915,76.19271850585938,2759800
2025-07-18,76.23213128942022,76.39962931545038,75.69021706733452,76.01536560058594,2065500
2025-07-21,76.36021916042478,76.49815960011357,75.13845775867124,75.20742797851562,1885000
2025-07-22,75.29609800736903,76.46859921914667,75.04977472873944,76.37007141113281,2963100
2025-07-23,77.00066391557945,77.34551502691103,76.40948950798382,77.2863998413086,2682400
2025-07-24,77.17800948765837,77.37506509863907,76.56712506611466,76.64595031738281,2233800
2025-07-25,76.85286319842565,77.51300778331218,76.25183379511405,77.40462493896484,2227600
2025-07-28,77.256837889086,77.39477832583498,76.17300943292973,76.51786804199219,2275700
2025-07-29,77.17800914731951,77.81845115596715,76.36021408269545,76.53756713867188,3824900
2025-07-30,75.71977246593329,76.31094681651777,73.17771448951137,73.69007110595703,4965300
2025-07-31,73.65065910136076,75.4143346494628,73.5619863307607,74.8330078125,5251200
2025-08-01,73.36492583936113,73.86742744240328,71.93625380225293,72.92154693603516,4383200
2025-08-04,73.32551077841067,73.81815732895176,72.8525742995175,73.72948455810547,3797100
2025-08-05,74.28348382320594,74.88911026875552,73.61829004684364,74.35298156738281,4334800
2025-08-06,74.54161608737404,75.66351032538442,74.31326204484311,75.4053726196289,4475300
2025-08-07,71.5829820206806,74.40262081723071,71.5829820206806,73.2906494140625,5631300
2025-08-08,73.65800441472446,76.0904330451482,73.65800441472446,75.72308349609375,4351700
2025-08-11,75.81243679009431,76.50741418621386,74.45225808661974,74.76004028320312,4414700
2025-08-12,75.23659601818935,76.33863704281629,75.07774728406706,76.01100158691406,4008300
2025-08-13,76.18971050457213,77.19247011508196,76.16985725348138,76.80526733398438,3158900
2025-08-14,76.3584997619144,77.41089632245945,75.93158288976551,77.36125183105469,2314300
2025-08-15,77.76831135605858,77.76831135605858,76.62655628604865,76.77548217773438,2660700
2025-08-18,76.34856799052874,77.29175271295368,76.03086294537326,77.18254089355469,2721800
2025-08-19,77.19247202070791,78.50300629093378,77.0336157093177,78.155517578125,2511700
2025-08-20,78.31436146448239,78.83063686983957,78.00658684858297,78.46328735351562,2666700
2025-08-21,78.37393923298498,78.91006790831293,77.89737788557602,78.67178344726562,1960100
2025-08-22,79.35683619010983,81.32264128772186,79.17812663578145,80.90564727783203,3502700
2025-08-25,80.70708963948886,81.09429243620687,80.07167953335232,80.2503890991211,2585300
2025-08-26,79.95253107735931,80.52837380833233,79.74403786263156,80.42909240722656,2905900
2025-08-27,80.07167321393766,80.99500463509085,80.05181238892749,80.52837371826172,2556700
2025-08-28,80.69715772627276,80.69715772627276,79.94260539875333,80.2206039428711,2225100
2025-08-29,80.48865944608653,81.09428583776428,80.22059890658777,80.77658081054688,2759900
2025-09-02,80.10145729009623,80.37944824419009,78.8008535085777,79.98231506347656,3836400
2025-09-03,79.73411082161775,80.35959806693465,79.33698520040245,79.99224853515625,2364000
2025-09-04,80.39931268367164,81.27299966076987,80.04189356243016,81.16378784179688,2434500
2025-09-05,81.0347200194929,81.71976699970283,77.72859704763088,78.93984985351562,4830100
2025-09-08,78.64200252790747,79.12848673049076,77.30168458015339,79.02920532226562,3048300
2025-09-09,79.30719350770055,79.75397119103928,78.70156709172197,78.72142791748047,2536400
2025-09-10,78.55264579150932,79.3766882367661,78.39378949021116,78.66185760498047,2113500
2025-09-11,78.85049209470341,79.92274943297092,78.66185970024407,79.7638931274414,2632900
2025-09-12,79.68447369943486,80.528377004355,79.59511513261343,80.2404556274414,2314200
2025-09-15,80.31988100918957,80.71701419035287,79.62489604848246,79.8830337524414,3083800
2025-09-16,80.40923187744399,80.40923187744399,78.01651753086198,78.16544342041016,5022700
2025-09-17,78.30443891531183,79.13841177747574,77.74844943251718,78.11579895019531,5561500
2025-09-18,78.15551727000646,79.16819973972623,78.0463054500277,78.50300598144531,4484200
2025-09-19,78.35407699344748,78.87035240838227,77.33146415096591,78.59236145019531,8849000
2025-09-22,77.99666237200478,80.77658726324032,77.64917365427183,80.3993148803711,6658800
2025-09-23,80.39931235402236,81.06450610344994,79.3568386588947,79.7440414428711,4797600
2025-09-24,79.79368414346403,80.30995198562567,79.52561602230114,80.0617446899414,2927800
2025-09-25,80.16103098731546,80.64752277033179,79.26748315336161,79.70433044433594,2600700
2025-09-26,80.2900994805431,81.29285151064721,80.1312431739807,81.03472137451172,2351600
2025-09-29,81.08435789905812,81.5410584161986,80.59787371825192,81.48149108886719,2955700
2025-09-30,81.4119931262279,81.8786240548767,80.63758757429395,81.77934265136719,2789000
2025-10-01,81.17371962882197,82.48425390399551,81.10422188599783,81.34249877929688,3854400
2025-10-02,81.1439364915624,82.03747674091474,80.24045825428874,80.7468032836914,3564800
2025-10-03,80.89572528316711,81.99775870921388,80.53830617078444,81.77934265136719,2993200
2025-10-06,82.0275514639881,82.62324747074378,81.2035014077218,81.75948333740234,2547300
2025-10-07,82.18639987495551,82.74238180245338,81.87862524718857,82.1566162109375,2477800
2025-10-08,82.78209802874218,83.04023574807667,81.0942913766236,81.44178009033203,2736800
2025-10-09,81.65027339440012,82.66296344636062,80.93543514000115,81.39214324951172,2266100
2025-10-10,81.83891212384384,82.22611490996087,79.18805994975476,79.19798278808594,2407000
2025-10-13,80.15110463530564,80.47873251448912,79.39655232252127,80.2404556274414,2111200
2025-10-14,79.62489565445337,82.60338313641076,79.5256142533252,82.29560852050781,2652000
2025-10-15,82.15661563453762,82.90123752850624,80.56809044234168,81.03472137451172,2784600
2025-10-16,80.47873347828435,80.56809204617592,77.2321852888152,77.28182220458984,4169100
2025-10-17,77.53002748850257,78.3540775306967,77.16268553753055,77.89737701416016,3487700
2025-10-20,78.02644336742364,78.65193061262751,77.6690318233316,78.17536926269531,2582900
2025-10-21,78.2150846197079,78.99942061126741,77.92716323738712,78.45336151123047,2888200
2025-10-22,78.69164329928829,78.92992018270147,77.68888370184138,77.99665832519531,2376300
2025-10-23,78.34415800572485,78.65193264245978,77.48039385060588,77.60945892333984,2181900
2025-10-24,78.0264403865718,78.3739366538255,77.60945395548985,78.11579895019531,2445000
2025-10-27,78.74128306567366,78.9696371192844,78.10587297043396,78.304443359375,2584100
2025-10-28,78.23494722630296,78.67178694158792,77.59953711799213,78.185302734375,2948800
2025-10-29,77.73853145292466,78.75121393093787,77.48039373316213,77.75838470458984,3214000
2025-10-30,78.00658829571377,79.44618757547578,77.70873651212173,78.59236145019531,2774900
2025-10-31,78.09594931325996,79.42633681913125,78.00659074550185,79.24762725830078,4380500
2025-11-03,78.91998924894341,79.21784103225775,78.10586962586112,78.64199829101562,2890900
2025-11-04,78.27999877929688,79.75,78.05999755859375,79.45999908447266,3731500
2025-11-05,79.61000061035156,80.25,78.68000030517578,78.68000030517578,3779500
2025-11-06,79.5,80.75,74.6500015258789,75.97000122070312,8562600
2025-11-07,75.38999938964844,76.16999816894531,74.41000366210938,76.1500015258789,6228700
2025-11-10,76.4800033569336,77.83000183105469,76.02999877929688,77.18000030517578,4511200
2025-11-11,77.41000366210938,77.8499984741211,77.25,77.79000091552734,3929700
2025-11-12,77.83000183105469,80.47000122070312,77.83000183105469,80.20999908447266,4218900
2025-11-13,79.94999694824219,80.6500015258789,79.05999755859375,79.47000122070312,4523800
2025-11-14,78.88999938964844,79.33000183105469,78.04000091552734,78.63999938964844,3275600
2025-11-17,78.62999725341797,78.62999725341797,74.79000091552734,75.52999877929688,5028900
2025-11-18,74.9000015258789,75.94000244140625,74.5999984741211,75.37000274658203,3583500
2025-11-19,75.2699966430664,75.5,74.05000305175781,74.76000213623047,3001500
2025-11-20,75.5,76.37000274658203,73.80999755859375,73.91999816894531,3430400
2025-11-21,74.25,75.76000213623047,73.55999755859375,75.06999969482422,4018900
2025-11-24,74.8499984741211,75.2699966430664,73.97000122070312,75.19000244140625,4590600
2025-11-25,75.69000244140625,76.29000091552734,75.12000274658203,75.73999786376953,3305700
2025-11-26,76.05000305175781,76.68000030517578,75.91000366210938,76.33000183105469,2552700
2025-11-28,76.30999755859375,76.91999816894531,76.1500015258789,76.55999755859375,1121100
2025-12-01,76.30000305175781,77.19999694824219,76.19000244140625,76.30999755859375,2442300
2025-12-02,76.56999969482422,76.68000030517578,75.69000244140625,76.2699966430664,3202700
2025-12-03,76.4800033569336,77.56999969482422,76.13999938964844,77.51000213623047,3419100
2025-12-04,77.72000122070312,78.2300033569336,77.41000366210938,78.02999877929688,4200700
2025-12-05,78.02999877929688,78.72000122070312,77.7699966430664,78.66000366210938,3557700
2025-12-08,78.4000015258789,78.66000366210938,77.94999694824219,78.08000183105469,3222200
2025-12-09,78.69000244140625,78.87000274658203,77.69000244140625,77.81999969482422,2897000
2025-12-10,77.75,79.87000274658203,77.5999984741211,79.81999969482422,3076300
2025-12-11,79.80999755859375,82.62999725341797,79.62000274658203,82.25,3896400
2025-12-12,82.66999816894531,83.0,81.80000305175781,82.16000366210938,3379400
2025-12-15,82.94000244140625,83.43000030517578,82.19000244140625,82.61000061035156,4541700
2025-12-16,83.2699966430664,83.8499984741211,81.94000244140625,82.27999877929688,4657400
2025-12-17,82.66000366210938,82.87999725341797,81.87999725341797,82.52999877929688,5432700
2025-12-18,82.47000122070312,82.5199966430664,80.9000015258789,81.70999908447266,5528000
2025-12-19,81.62999725341797,82.33000183105469,81.06999969482422,81.56999969482422,6552800
2025-12-22,81.41999816894531,82.11000061035156,81.0999984741211,81.3499984741211,2378000
2025-12-23,81.33999633789062,81.61000061035156,80.87000274658203,80.91000366210938,2135500
2025-12-24,80.94000244140625,81.56999969482422,80.77999877929688,81.05000305175781,1169100
2025-12-26,80.9000015258789,80.9000015258789,80.1500015258789,80.30000305175781,1675200
2025-12-29,80.3499984741211,80.62999725341797,79.79000091552734,79.98999786376953,2014600
2025-12-30,80.13999938964844,80.31999969482422,79.63999938964844,79.77999877929688,1812500
2025-12-31,79.97000122070312,79.97000122070312,78.9000015258789,78.94000244140625,2153600
2026-01-02,78.94000244140625,80.51000213623047,78.11000061035156,80.31999969482422,3335800
2026-01-05,79.7699966430664,83.0,79.47000122070312,81.7699966430664,3864900
2026-01-06,80.77999877929688,81.5,79.87999725341797,81.18000030517578,3435200
2026-01-07,80.56999969482422,81.18000030517578,78.1500015258789,78.2699966430664,4538200
2026-01-08,78.38999938964844,80.05000305175781,78.38999938964844,79.77999877929688,2932100
2026-01-09,79.6500015258789,80.06999969482422,79.0,79.41000366210938,2532100
2026-01-12,78.69999694824219,79.0999984741211,78.0199966430664,78.31999969482422,3608900
2026-01-13,78.18000030517578,79.0,76.63999938964844,77.08000183105469,2645400
2026-01-14,77.13999938964844,78.81999969482422,76.97000122070312,78.6500015258789,3240600
2026-01-15,78.62000274658203,79.33000183105469,77.7300033569336,77.9000015258789,3413400
2026-01-16,77.5,77.8550033569336,76.58999633789062,76.7699966430664,3798824
